,Run,K,M,J,a,b,eig1,eig2
836,6,100,20,30,0.0014808403035669452,0.001377786874935245,1511,1821
837,6,100,20,40,0.001295103813855377,0.0011624497783296456,1606,1880
838,6,100,20,50,0.001199422403810979,0.001048681249217188,1661,1904
839,6,100,20,60,0.0011154704940554868,0.0009439365482561519,1698,1920
840,6,100,30,10,0.002259238898639932,0.002102971433683167,976,1180
841,6,100,30,20,0.0014629760973484264,0.0013987918313004767,1616,2049
842,6,100,30,30,0.0011855227049232336,0.0011285991876316718,1982,2491
843,6,100,30,40,0.0010239250774961536,0.0009560879542473622,2196,2683
844,6,100,30,50,0.0009268949840479716,0.0008477856057523028,2320,2771
845,6,100,30,60,0.0008684157516723001,0.0007816186517321423,2406,2817
846,6,100,40,10,0.002061782537539676,0.0018858152832870794,1017,1206
847,6,100,40,20,0.00129574817245489,0.0012295650771700776,1786,2223
848,6,100,40,30,0.0010310041555661909,0.000987569725734247,2307,2928
849,6,100,40,40,0.0008829304976115548,0.0008391740347941338,2650,3326
850,6,100,40,50,0.0007979953453334711,0.0007503100715002224,2864,3527
851,6,100,40,60,0.000734907747867351,0.0006811871131541281,3015,3642
852,6,100,50,10,0.0018981493169033825,0.001693318004293863,1044,1225
853,6,100,50,20,0.0011983667836006288,0.0011277607105606834,1888,2310
854,6,100,50,30,0.0009273249889260661,0.0008842991410874561,2527,3184
855,6,100,50,40,0.0008023766800607677,0.0007692390223513121,2973,3779
856,6,100,50,50,0.0007035475800666053,0.0006679470352070698,3309,4157
857,6,100,50,60,0.0006513546780370352,0.0006139256777527408,3526,4366
858,6,100,60,10,0.001829515426796206,0.0016114895330200149,1054,1234
859,6,100,60,20,0.0011178894614518517,0.0010398725529177808,1957,2361
860,6,100,60,30,0.0008668711021443489,0.0008237591735772951,2679,3336
861,6,100,60,40,0.0007328076355932639,0.0007012727906783063,3229,4089
862,6,100,60,50,0.0006497454886035273,0.0006212851920524122,3648,4628
863,6,100,60,60,0.0005931026977742169,0.0005640486807932584,3952,4977
864,7,1,10,10,0.13207020396796285,0.0526001894544708,10,10
865,7,1,10,20,0.11991381511186124,0.033889392966178045,10,10
866,7,1,10,30,0.11739967696445434,0.0298253730358865,10,10
867,7,1,10,40,0.11491836244793315,0.025783221087637524,10,10
868,7,1,10,50,0.11464187378388165,0.025327722101590674,10,10
869,7,1,10,60,0.11377310497897727,0.02389178372987147,10,10
870,7,1,20,10,0.07479741537362536,0.04099161560775747,19,20
871,7,1,20,20,0.0654523449525,0.026776328519506478,19,20
872,7,1,20,30,0.06306391261622875,0.02293592823557215,19,20
873,7,1,20,40,0.061242730074488716,0.019946701799053623,19,20
874,7,1,20,50,0.05973319127833514,0.017420903138793013,19,20
875,7,1,20,60,0.059029424360083724,0.016225730677121023,19,20
876,7,1,30,10,0.0511617839788828,0.02976206593159265,28,30
877,7,1,30,20,0.04651842557728622,0.022751957731997143,28,30
878,7,1,30,30,0.04362629777370129,0.01815235242262189,28,30
879,7,1,30,40,0.04223710492372911,0.015885680681091856,29,30
880,7,1,30,50,0.04101712540857933,0.013844810386286738,29,30
881,7,1,30,60,0.040557441730508854,0.013067173227533833,29,30
882,7,1,40,10,0.04214615219521271,0.027951876550092434,37,40
883,7,1,40,20,0.036870144728199446,0.020279839498443114,37,40
884,7,1,40,30,0.03422991091026188,0.016169379039155475,38,40
885,7,1,40,40,0.03290915702217063,0.014045350274825263,38,40
886,7,1,40,50,0.031763020438454116,0.012157589327799334,38,40
887,7,1,40,60,0.030938467006116445,0.010772822099899526,38,40
888,7,1,50,10,0.03506440842257902,0.024388643260873182,45,49
889,7,1,50,20,0.030502983253759216,0.017846762095289362,46,50
890,7,1,50,30,0.028231845938130145,0.014352486332065735,47,50
891,7,1,50,40,0.027074564760612423,0.012511269169945471,47,50
892,7,1,50,50,0.026123886279356384,0.01096450065437288,47,50
893,7,1,50,60,0.025713134037736153,0.010283649516373675,47,50
894,7,1,60,10,0.031072911835977903,0.022941178920630165,54,59
895,7,1,60,20,0.026106735845543242,0.015955396657106394,55,59
896,7,1,60,30,0.02430124495959758,0.01321847779220831,56,60
897,7,1,60,40,0.022932765120269826,0.011060534537883642,56,60
898,7,1,60,50,0.022530896542035123,0.010413731959396115,56,60
899,7,1,60,60,0.02185408569850913,0.009305974288993966,56,60
900,7,10,10,10,0.02147332661236559,0.017633094919601005,87,97
901,7,10,10,20,0.017078606262402894,0.011702594084041333,91,98
902,7,10,10,30,0.015753629067066267,0.009779240568409744,92,99
903,7,10,10,40,0.014928119810405975,0.008529803902418765,93,99
904,7,10,10,50,0.014194293855499121,0.007379680325886613,93,99
905,7,10,10,60,0.013791501499069462,0.006736629475283953,93,99
906,7,10,20,10,0.01330812267723733,0.01195919904020285,160,188
907,7,10,20,20,0.010550170707181535,0.00862127469281514,174,194
908,7,10,20,30,0.009241580349610498,0.006878354993785592,179,195
909,7,10,20,40,0.00846569027766516,0.005781826519347818,181,196
910,7,10,20,50,0.008126121259478689,0.005291176689469741,182,197
911,7,10,20,60,0.007859221413379929,0.004894453054180454,183,197
912,7,10,30,10,0.010759290213549119,0.010079477017251228,215,267
913,7,10,30,20,0.007946193997193934,0.0068933969015155415,250,287
914,7,10,30,30,0.006931200219992396,0.005623676713841198,261,291
915,7,10,30,40,0.006320385876183031,0.004812498123808828,266,293
916,7,10,30,50,0.005944474620947906,0.004292424064198038,269,293
917,7,10,30,60,0.005740674558238688,0.004004147897710312,271,294
918,7,10,40,10,0.009222303678921363,0.008751149225317082,258,329
919,7,10,40,20,0.006662305651897493,0.006013336900328142,319,376
920,7,10,40,30,0.005725836584705508,0.0048907867220662525,338,384
921,7,10,40,40,0.005183297725247537,0.004203533557889845,348,388
922,7,10,40,50,0.0048549074465715665,0.003768110292824772,353,389
923,7,10,40,60,0.004611111949127092,0.0034371251706836864,357,391
924,7,10,50,10,0.008199379709714252,0.00778612648249401,288,369
925,7,10,50,20,0.005854196964482969,0.005400358364685118,379,459
926,7,10,50,30,0.004970449310758973,0.004389065694004174,410,475
927,7,10,50,40,0.004452813775435983,0.0037569147831577553,426,481
928,7,10,50,50,0.0041407791330271004,0.003356240375282029,435,485
929,7,10,50,60,0.003943218954377365,0.003096915552276518,440,486
930,7,10,60,10,0.007513049426725649,0.007120231540182852,313,397
931,7,10,60,20,0.005321153145002888,0.004987102457608713,431,534
932,7,10,60,30,0.004427047777053876,0.003994831473893761,478,564
933,7,10,60,40,0.003972619981982342,0.003457624774909251,500,573
934,7,10,60,50,0.003654459669148782,0.0030592640141913234,513,578
935,7,10,60,60,0.0034625664324126853,0.0028144254967639175,521,581
936,7,40,10,10,0.007724270998066509,0.0072117252562068,296,363
937,7,40,10,20,0.005774571331974022,0.004951357979198098,336,383
938,7,40,10,30,0.005260830748886742,0.004314566958362979,349,388
939,7,40,10,40,0.004668832875221512,0.0035208400439930804,357,391
940,7,40,10,50,0.004481332730928627,0.0032577798706716387,360,392
941,7,40,10,60,0.004201173880265457,0.0028547829335381033,362,392
942,7,40,20,10,0.00566783232790125,0.005465756994786267,436,565
943,7,40,20,20,0.003922044252875537,0.003689401364386488,592,726
944,7,40,20,30,0.0032889914205147517,0.0029671644646277868,645,755
945,7,40,20,40,0.002930203097920979,0.002533818659099006,671,766
946,7,40,20,50,0.002730713050996378,0.0022867904344281917,687,772
947,7,40,20,60,0.002556588672630872,0.002060182393828496,698,776
948,7,40,30,10,0.004844909066991447,0.004657856270175233,506,641
949,7,40,30,20,0.0032216906905909435,0.0030974197829200523,761,974
950,7,40,30,30,0.0026389083770280105,0.002484653809895613,880,1082
951,7,40,30,40,0.0023060836650083513,0.002113630928727549,947,1122
952,7,40,30,50,0.002098724340904948,0.0018691970210357588,983,1139
953,7,40,30,60,0.0019642179767821615,0.0017062272199332143,1007,1149
954,7,40,40,10,0.004301114435290716,0.00406779203261043,540,668
955,7,40,40,20,0.0028250200097715526,0.0027269456935608114,875,1132
956,7,40,40,30,0.002267230068076512,0.0021704915087314256,1066,1354
957,7,40,40,40,0.001977458830590062,0.0018621933944192029,1173,1441
958,7,40,40,50,0.001786801417089563,0.0016505085280171883,1242,1484
959,7,40,40,60,0.0016503301603107692,0.0014930929115106169,1288,1510
960,7,40,50,10,0.004029125987015601,0.0037688222663736126,560,684
961,7,40,50,20,0.002580455172954773,0.0024865802619553705,955,1228
962,7,40,50,30,0.002048127934728857,0.0019762557402914997,1206,1557
963,7,40,50,40,0.0017501252405950568,0.0016699055117986238,1367,1722
964,7,40,50,50,0.0015659858055351627,0.0014717766682956887,1470,1804
965,7,40,50,60,0.0014534309809466352,0.0013482014715601436,1539,1849
966,7,40,60,10,0.003843818417584197,0.0035608492788101282,570,689
967,7,40,60,20,0.002410639067040568,0.0023128367376582352,1008,1279
968,7,40,60,30,0.0018770881660426445,0.0018136820287094643,1317,1702
969,7,40,60,40,0.0016033798773052138,0.0015422701484889992,1524,1952
970,7,40,60,50,0.0014259740789047397,0.001357180125406336,1668,2091
971,7,40,60,60,0.0013106180355120251,0.0012336524086454827,1764,2163
972,7,100,10,10,0.003484898813575693,0.0032911486428347614,659,830
973,7,100,10,20,0.0025840480864030126,0.0023152320372967004,803,939
974,7,100,10,30,0.0022404631077782666,0.0018990373699763862,850,961
975,7,100,10,40,0.0020421494062973127,0.0016440952542673792,871,970
976,7,100,10,50,0.0019111017499764626,0.00146864950308902,883,972
977,7,100,10,60,0.0017958543055547238,0.0013087931147120902,894,976
978,7,100,20,10,0.0026352497670948617,0.0025100188647400787,891,1109
979,7,100,20,20,0.0017563058509386257,0.0016651426980428352,1326,1661
980,7,100,20,30,0.001482175979066034,0.0013766303568898957,1504,1816
981,7,100,20,40,0.0013015586569849425,0.0011696775753028102,1603,1880
982,7,100,20,50,0.0011883096613257104,0.0010345057011795344,1661,1905
983,7,100,20,60,0.0011236549485721266,0.0009546529862020467,1694,1918
984,7,100,30,10,0.0022501503293322176,0.002095425628975361,976,1177
985,7,100,30,20,0.0014684759381764852,0.001404096769193378,1606,2040
986,7,100,30,30,0.001182101279866579,0.0011219665643397404,1971,2481
987,7,100,30,40,0.0010398207581740985,0.0009748734846987985,2187,2680
988,7,100,30,50,0.00093632076711054,0.000859706936117389,2321,2770
989,7,100,30,60,0.0008669689774592274,0.0007794981894503495,2403,2816
990,7,100,40,10,0.0020456659482920476,0.0018673344756064449,1022,1211
991,7,100,40,20,0.001295666574827532,0.001230556528251912,1790,2224
992,7,100,40,30,0.0010301649005158861,0.00098735261944412,2308,2926
993,7,100,40,40,0.000889357695335105,0.000846243428938645,2638,3318
994,7,100,40,50,0.0007953333502007513,0.0007474590299038679,2870,3531
995,7,100,40,60,0.0007337262965024739,0.0006796202824934621,3012,3641
996,7,100,50,10,0.0019280883118762836,0.001729093818935468,1039,1224
997,7,100,50,20,0.0011816028287197197,0.0011078351094881806,1891,2307
998,7,100,50,30,0.000935667295001969,0.000893747761522953,2517,3175
999,7,100,50,40,0.0007895084905114819,0.0007538333420000602,2980,3781
1000,7,100,50,50,0.0007084080543483146,0.0006730027593896365,3295,4145
1001,7,100,50,60,0.0006471950955642316,0.0006093522054833806,3533,4371
1002,7,100,60,10,0.0018487709758237343,0.0016347169660609689,1052,1231
1003,7,100,60,20,0.00111843790605453,0.0010413531149906425,1960,2364
1004,7,100,60,30,0.0008617274918453122,0.0008181639771981706,2686,3340
1005,7,100,60,40,0.0007345759333751191,0.0007038327823604521,3235,4096
1006,7,100,60,50,0.0006497591697248251,0.0006213887149411467,3644,4625
1007,7,100,60,60,0.0005907009119450394,0.0005612656452516118,3956,4982
1008,8,1,10,10,0.13643371010660266,0.059094998327913976,10,10
1009,8,1,10,20,0.1203128316230643,0.03451843529602963,10,10
1010,8,1,10,30,0.12027568430824814,0.03445369188455457,10,10
1011,8,1,10,40,0.11673365706478757,0.028754005682811903,10,10
1012,8,1,10,50,0.1156458530185036,0.026973762241466963,10,10
1013,8,1,10,60,0.11371365847685093,0.023787867785910313,10,10
1014,8,1,20,10,0.07264440091806262,0.03783384759288655,19,20
1015,8,1,20,20,0.06552662803092718,0.026892330913595153,19,20
1016,8,1,20,30,0.06310972459404607,0.023015397032525274,19,20
1017,8,1,20,40,0.060100986169714384,0.018034302879764666,19,20
1018,8,1,20,50,0.060840865267707565,0.01927954982914704,19,20
1019,8,1,20,60,0.05859556799131291,0.015486571233948344,19,20
1020,8,1,30,10,0.053225416155753165,0.032764138883708,28,30
1021,8,1,30,20,0.04729671635703497,0.02395968394257079,28,30
1022,8,1,30,30,0.04417421588307483,0.019041069246753223,28,30
1023,8,1,30,40,0.042100709626555405,0.01565655799817667,29,30
1024,8,1,30,50,0.04140845525546835,0.014503957922806164,29,30
1025,8,1,30,60,0.04061846196572668,0.013168374583433947,29,30
1026,8,1,40,10,0.042021046588033,0.027816138448289063,37,40
1027,8,1,40,20,0.036957277894632774,0.020417761350668244,37,40
1028,8,1,40,30,0.03396602430309831,0.015750921288602927,38,40
1029,8,1,40,40,0.03255558994253463,0.01346712123979389,38,40
1030,8,1,40,50,0.031742362581021345,0.012122829191770306,38,40
1031,8,1,40,60,0.03101913346525925,0.010907621360973948,38,40
1032,8,1,50,10,0.035086075742847306,0.024423232266916513,45,49
1033,8,1,50,20,0.03024779820848123,0.017464358627520833,47,50
1034,8,1,50,30,0.028137414274368024,0.014208436394446975,47,50
1035,8,1,50,40,0.027040953213051066,0.012461421207666098,47,50
1036,8,1,50,50,0.02616599355628376,0.011032512052286949,47,50
1037,8,1,50,60,0.02553036241528239,0.009978206765309874,47,50
1038,8,1,60,10,0.030854638133997365,0.02267125817751201,54,59
1039,8,1,60,20,0.026342655566651378,0.01629111689761718,55,59
1040,8,1,60,30,0.02418009139173195,0.013028690986335389,56,60
1041,8,1,60,40,0.02313248821522929,0.011384519157285057,56,60
1042,8,1,60,50,0.022243396378739184,0.009947535166520067,56,60
1043,8,1,60,60,0.021757891531857042,0.009148229650129553,56,60
1044,8,10,10,10,0.02084013542947292,0.016737820859121337,87,97
1045,8,10,10,20,0.016915329592649336,0.011470104034875308,91,98
1046,8,10,10,30,0.01557882203676939,0.009514892318833306,92,99
1047,8,10,10,40,0.014720364282708414,0.00820631919821068,93,99
1048,8,10,10,50,0.014424465948789125,0.007746119636116674,93,99
1049,8,10,10,60,0.014035734707505663,0.007131477638464246,93,99
1050,8,10,20,10,0.01358701057481283,0.012297105151858159,159,188
1051,8,10,20,20,0.010258666465258236,0.008231712758402397,174,194
1052,8,10,20,30,0.00916486740243042,0.006767694659549727,179,196
1053,8,10,20,40,0.008556603942670991,0.005917310753331039,181,196
1054,8,10,20,50,0.008162282312264613,0.005342868548844189,183,197
1055,8,10,20,60,0.007743640944438269,0.004716342274152358,184,197
1056,8,10,30,10,0.010629842302898925,0.009942691700585505,217,267
1057,8,10,30,20,0.007938143544373215,0.0068984966161640725,251,287
1058,8,10,30,30,0.006951485251229187,0.005650181077297854,261,291
1059,8,10,30,40,0.006386922500397468,0.004904043370187597,266,293
1060,8,10,30,50,0.005994758471024416,0.004364652436349861,269,293
1061,8,10,30,60,0.00568208868646399,0.003920105110594063,272,294
1062,8,10,40,10,0.009160522877657663,0.008677647611914604,258,328
1063,8,10,40,20,0.006628906547628246,0.005966053255287192,318,375
1064,8,10,40,30,0.005652220569092723,0.0047991497601034844,339,385
1065,8,10,40,40,0.00515115533675439,0.004158816723386164,348,388
1066,8,10,40,50,0.004796784147373854,0.0036890538020229687,354,390
1067,8,10,40,60,0.004621296879822742,0.0034524669313735082,357,391
1068,8,10,50,10,0.008350521338905407,0.007973897116130313,288,371
1069,8,10,50,20,0.005852306745481622,0.005401718095124055,379,458
1070,8,10,50,30,0.00497629370695037,0.004398454924591957,410,475
1071,8,10,50,40,0.004447535465801356,0.0037494224570847326,426,482
1072,8,10,50,50,0.004130740926902901,0.003342967538502416,435,485
1073,8,10,50,60,0.003938883486983004,0.0030916258505909342,440,486
1074,8,10,60,10,0.007628933735090044,0.007252264252954192,311,397
1075,8,10,60,20,0.005332282247121667,0.005003239076667848,432,533
1076,8,10,60,30,0.0044492564178736736,0.004021572246273023,477,563
1077,8,10,60,40,0.003996772621252441,0.003487460768221255,500,573
1078,8,10,60,50,0.0036651091884304507,0.0030741748766038228,513,579
1079,8,10,60,60,0.003469102724053867,0.0028227127718701687,521,581
1080,8,40,10,10,0.008041528199461625,0.007570146083015521,292,361
1081,8,40,10,20,0.006016468713241129,0.005263403477890541,335,383
1082,8,40,10,30,0.005137855826020176,0.004146501815112327,349,388
1083,8,40,10,40,0.004749089535248461,0.003632218239106463,356,390
1084,8,40,10,50,0.004506706135271558,0.0032956748094287776,359,391
1085,8,40,10,60,0.004247323493829285,0.002922667479450318,362,392
1086,8,40,20,10,0.0055756523685305545,0.005371088896520477,443,570
1087,8,40,20,20,0.003962958865011793,0.003742020435077179,593,724
1088,8,40,20,30,0.0033256952251472967,0.0030141584372508612,643,755
1089,8,40,20,40,0.0029395149188090903,0.0025494052887813905,673,767
1090,8,40,20,50,0.002734712411067068,0.002292129476649494,687,772
1091,8,40,20,60,0.002565884411054902,0.0020729816439535396,698,776
1092,8,40,30,10,0.004812046241159334,0.004616693274980048,507,643
1093,8,40,30,20,0.0032344533416307462,0.003114368555275857,765,981
1094,8,40,30,30,0.002634705702759452,0.002480838644698633,881,1082
1095,8,40,30,40,0.002309064374521095,0.002115149217313253,944,1121
1096,8,40,30,50,0.002116641406493277,0.001891412848321277,982,1139
1097,8,40,30,60,0.0019683825559757627,0.0017113741690027897,1006,1148
1098,8,40,40,10,0.004374516147257808,0.004152963374527913,538,668
1099,8,40,40,20,0.002819565019972181,0.0027218169580672893,877,1135
1100,8,40,40,30,0.002268641556044998,0.002172148475988052,1067,1354
1101,8,40,40,40,0.001975180262772491,0.001858809655450782,1173,1443
1102,8,40,40,50,0.0017863678967497325,0.0016495548263554623,1240,1484
1103,8,40,40,60,0.0016539321461017773,0.0014970500730282833,1285,1507
1104,8,40,50,10,0.004110899523063855,0.0038645931084103097,556,681
1105,8,40,50,20,0.002573196643740558,0.0024837744430962045,960,1230
1106,8,40,50,30,0.002049467990499479,0.001977437539842762,1207,1558
1107,8,40,50,40,0.0017451127618474508,0.001664630633538023,1370,1725
1108,8,40,50,50,0.0015723226240656743,0.0014793217897281527,1470,1805
1109,8,40,50,60,0.0014467317163964805,0.0013391539959843786,1540,1850
1110,8,40,60,10,0.0038831846495190293,0.0036081894850785176,569,688
1111,8,40,60,20,0.0024015511028756343,0.0023032863167358154,1008,1280
1112,8,40,60,30,0.0018815057306328603,0.001820350755002563,1319,1707
1113,8,40,60,40,0.0016067812236976553,0.0015460479207663326,1524,1952
1114,8,40,60,50,0.0014268794605860576,0.001357844926205838,1667,2090
1115,8,40,60,60,0.0013093083335403925,0.0012319392849554419,1764,2165
1116,8,100,10,10,0.00356564628239977,0.003388900449408262,658,825
1117,8,100,10,20,0.002638526140515178,0.002382759022194701,802,942
1118,8,100,10,30,0.0022137907601241912,0.0018643903106409757,849,960
1119,8,100,10,40,0.0020501835696730025,0.0016558022496975327,870,969
1120,8,100,10,50,0.0019167631845624245,0.0014760771573823462,882,972
1121,8,100,10,60,0.0018225297634882856,0.0013468569931554429,891,975
1122,8,100,20,10,0.0025991932366118764,0.0024714152084405407,897,1116
1123,8,100,20,20,0.00177616700137678,0.0016884389316403174,1320,1656
1124,8,100,20,30,0.0014758486036094902,0.0013694634400703218,1506,1819
1125,8,100,20,40,0.001303495669145101,0.0011733979940504974,1604,1878
1126,8,100,20,50,0.0011940374372574581,0.001042167719727736,1661,1905
1127,8,100,20,60,0.0011173808691765778,0.0009471154380876639,1698,1920
1128,8,100,30,10,0.002207676091582599,0.0020459445324282474,983,1182
1129,8,100,30,20,0.0014644054867539846,0.0014028826156075517,1622,2051
1130,8,100,30,30,0.001188380383586516,0.0011308442505684304,1981,2494
1131,8,100,30,40,0.0010325638684843194,0.0009666726644487255,2191,2682
1132,8,100,30,50,0.0009277665332160062,0.0008488348894315534,2320,2771
1133,8,100,30,60,0.000869317231937828,0.0007820341188250188,2404,2817
1134,8,100,40,10,0.002048293908210891,0.0018672050938485162,1018,1207
1135,8,100,40,20,0.0012989439192083116,0.0012343131185421283,1787,2226
1136,8,100,40,30,0.0010377546500406213,0.0009952527631674499,2296,2924
1137,8,100,40,40,0.0008887371259352757,0.000845372263821644,2637,3317
1138,8,100,40,50,0.0007946282581768273,0.0007461656422555298,2864,3523
1139,8,100,40,60,0.000732567943627895,0.000678936263001601,3022,3644
1140,8,100,50,10,0.0019167925094298382,0.0017144063194153274,1040,1224
1141,8,100,50,20,0.0011924316641204905,0.0011215370061879626,1889,2310
1142,8,100,50,30,0.0009402843751910335,0.0008995835225577839,2524,3183
1143,8,100,50,40,0.0007942856640916883,0.0007597019756341412,2979,3780
1144,8,100,50,50,0.0007132417449396917,0.0006792099684281139,3293,4142
1145,8,100,50,60,0.0006483411869302173,0.0006108042926152571,3537,4375
1146,8,100,60,10,0.0018469542990785224,0.0016348792711225436,1053,1232
1147,8,100,60,20,0.00112737049418822,0.0010514880164268644,1955,2362
1148,8,100,60,30,0.0008655812294412551,0.0008221572057631741,2684,3337
1149,8,100,60,40,0.0007358845988891181,0.000705186255085336,3232,4094
1150,8,100,60,50,0.0006494916797522204,0.0006210745110423494,3647,4631
1151,8,100,60,60,0.0005908354826565105,0.0005618252509126488,3960,4978
1152,9,1,10,10,0.1317626339801298,0.05221026129943907,10,10
1153,9,1,10,20,0.13003610453766112,0.04958476418137245,10,10
1154,9,1,10,30,0.11903209758115532,0.03245905548669997,10,10
1155,9,1,10,40,0.11712910078959685,0.029398671501007858,10,10
1156,9,1,10,50,0.11316255076222828,0.022874271379114366,10,10
1157,9,1,10,60,0.11507681640251347,0.02603909093430455,10,10
1158,9,1,20,10,0.07300543257133026,0.038355428210443264,19,20
1159,9,1,20,20,0.06644879053572621,0.028353137293027245,19,20
1160,9,1,20,30,0.06415262633298162,0.024704762007279432,19,20
1161,9,1,20,40,0.06071253013663559,0.01906140402485529,19,20
1162,9,1,20,50,0.060355647388382304,0.018466781556226514,19,20
1163,9,1,20,60,0.058921356253038716,0.016041174758729765,19,20
1164,9,1,30,10,0.05228237855582264,0.03138610983790707,28,30
1165,9,1,30,20,0.04555366787229709,0.021230002825317763,28,30
1166,9,1,30,30,0.04452264139765815,0.01959903840841462,28,30
1167,9,1,30,40,0.04246471536249588,0.0162572575783471,29,30
1168,9,1,30,50,0.04115152823449779,0.01407096922373355,29,30
1169,9,1,30,60,0.04052248365624664,0.013008669609434578,29,30
1170,9,1,40,10,0.04271875218101536,0.02878144289113155,37,40
1171,9,1,40,20,0.03597070931011285,0.018895005619379453,37,40
1172,9,1,40,30,0.03398050831397246,0.015773321691856933,38,40
1173,9,1,40,40,0.032938365894403396,0.014091357350771168,38,40
1174,9,1,40,50,0.0322368109490144,0.012943814676497243,38,40
1175,9,1,40,60,0.03113033098838278,0.011094680974364068,38,40
1176,9,1,50,10,0.03569748358525523,0.025294050192710277,45,49
1177,9,1,50,20,0.030202151224609383,0.01737892746887106,46,50
1178,9,1,50,30,0.02791824136387196,0.013860875103291623,47,50
1179,9,1,50,40,0.026881938790623963,0.012202648116676726,47,50
1180,9,1,50,50,0.026150268169825238,0.011010092859043127,47,50
1181,9,1,50,60,0.025636147253618756,0.010155208306350349,47,50
1182,9,1,60,10,0.030528455213405307,0.02219180131124541,54,59
1183,9,1,60,20,0.02567819279578084,0.015307635178300298,55,59
1184,9,1,60,30,0.024422276093555885,0.0134042407657561,56,59
1185,9,1,60,40,0.02306848027445564,0.011279355359146355,56,60
1186,9,1,60,50,0.022380673552955897,0.010171697663419207,56,60
1187,9,1,60,60,0.021827721372742095,0.009264802305641914,56,60
1188,9,10,10,10,0.020866634269735698,0.016805483489449456,87,97
1189,9,10,10,20,0.01718249098521278,0.011850638776606831,91,98
1190,9,10,10,30,0.01578239748250701,0.009818466077357072,92,99
1191,9,10,10,40,0.014902450331231816,0.008484627603372036,93,99
1192,9,10,10,50,0.01433763769200845,0.007607191572334154,93,99
1193,9,10,10,60,0.013818078608819097,0.006781903980358317,93,99
1194,9,10,20,10,0.01347452582456881,0.012149250880770875,158,188
1195,9,10,20,20,0.010476640360511023,0.008525390705329376,174,194
1196,9,10,20,30,0.009162805471555454,0.0067674766578753945,179,196
1197,9,10,20,40,0.008554334052903461,0.005912804408137562,181,196
1198,9,10,20,50,0.00816690311574172,0.005348805399307794,182,196
1199,9,10,20,60,0.007841945843796414,0.004866513477802773,184,197
1200,9,10,30,10,0.01064943125350796,0.009937153346135869,215,266
1201,9,10,30,20,0.007977637806812519,0.006944611744881487,251,287
1202,9,10,30,30,0.006930904505276066,0.0056235656630918875,261,291
1203,9,10,30,40,0.006363536823605561,0.004873468050024649,266,293
1204,9,10,30,50,0.005898828218321743,0.004228791707585956,270,294
1205,9,10,30,60,0.005719327736740902,0.003974892978506042,272,294
1206,9,10,40,10,0.009150500361438326,0.00866441886309784,259,328
1207,9,10,40,20,0.006671242739501798,0.006019330273691056,319,376
1208,9,10,40,30,0.005679825280728593,0.00483431179176598,338,384
1209,9,10,40,40,0.005209754906020925,0.0042385484662197485,347,388
1210,9,10,40,50,0.0048136475846624616,0.003711908538582165,353,390
1211,9,10,40,60,0.0046203887935575534,0.0034501936849949395,357,391
1212,9,10,50,10,0.008289654205295321,0.00790921003451947,290,371
1213,9,10,50,20,0.005847698148919725,0.00538975939370947,378,458
1214,9,10,50,30,0.004939629479310481,0.004353916806743583,411,476
1215,9,10,50,40,0.004497728935651592,0.0038138062737858975,425,481
1216,9,10,50,50,0.004125662134938811,0.003336087142357867,434,484
1217,9,10,50,60,0.003918678974142919,0.00306354908529992,440,486
1218,9,10,60,10,0.007535059866330548,0.007147164291356739,313,398
1219,9,10,60,20,0.005365413548827338,0.005038629653023539,431,533
1220,9,10,60,30,0.004436099768079418,0.004004159627990299,478,563
1221,9,10,60,40,0.003970261896218033,0.003452131463917161,500,574
1222,9,10,60,50,0.0036507339947151793,0.003055131642047332,513,578
1223,9,10,60,60,0.0034353190921440047,0.002778117519003705,522,581
1224,9,40,10,10,0.008169858041750364,0.0077222707970562975,292,361
1225,9,40,10,20,0.005856790465873856,0.00505492551461387,335,383
1226,9,40,10,30,0.005156267364018226,0.004171850890972548,349,388
1227,9,40,10,40,0.004760568391533923,0.0036448152844902903,355,390
1228,9,40,10,50,0.004460072071812575,0.0032273637461484334,359,391
1229,9,40,10,60,0.004286086812446295,0.0029799178476639476,362,392
1230,9,40,20,10,0.0057086232777147595,0.005515504451110583,438,569
1231,9,40,20,20,0.0039130194291279435,0.0036758505664022502,590,725
1232,9,40,20,30,0.0033156657174948007,0.003002880339499573,644,755
1233,9,40,20,40,0.002937372621777255,0.0025481726722476634,674,767
1234,9,40,20,50,0.0027112054391152996,0.002260788415439437,688,773
1235,9,40,20,60,0.0025643204144548204,0.002071847244726189,698,776
1236,9,40,30,10,0.004809961205028044,0.0046097850847216385,503,639
1237,9,40,30,20,0.0031867695300452172,0.003059318311945132,765,980
1238,9,40,30,30,0.0026295182847984365,0.0024770205310134337,882,1082
1239,9,40,30,40,0.0023206479877260367,0.002131836358972191,947,1123
1240,9,40,30,50,0.0021045805037960023,0.0018753363788648106,982,1139
1241,9,40,30,60,0.0019492031754524603,0.0016867844153818817,1008,1150
1242,9,40,40,10,0.00435886654370343,0.004128887527587867,538,667
1243,9,40,40,20,0.0028130951972537054,0.002716937391524748,879,1135
1244,9,40,40,30,0.0022684817152134325,0.0021737465345619913,1070,1356
1245,9,40,40,40,0.0019749938402666106,0.0018602751250147704,1176,1443
1246,9,40,40,50,0.0017849348930789092,0.001647268808264595,1240,1484
1247,9,40,40,60,0.0016459148135795885,0.001487703667275823,1289,1509
