,Run,K,M,J,a,b,eig1,eig2
885,7,1,40,40,6.1474986390054305,1.9779510516039698,2,4
886,7,1,40,50,6.148391069657917,1.9780763088191347,2,4
887,7,1,40,60,6.1490803943561785,1.9781647869853578,2,4
888,7,1,50,10,6.143085110239028,1.9776516660156949,2,4
889,7,1,50,20,6.150669266700087,1.9786939231394487,2,4
890,7,1,50,30,6.153392531346322,1.9790780976279885,2,4
891,7,1,50,40,6.154618748030365,1.979243787088537,2,4
892,7,1,50,50,6.155456129098038,1.9793605654090578,2,4
893,7,1,50,60,6.155923122592851,1.9794234302750484,2,4
894,7,1,60,10,6.145798057109413,1.97804425683614,2,4
895,7,1,60,20,6.152086984065178,1.9789059846063115,2,4
896,7,1,60,30,6.154248207926842,1.9792043016828564,2,4
897,7,1,60,40,6.155325278928474,1.9793519964061832,2,4
898,7,1,60,50,6.1559489672505645,1.9794377530182614,2,4
899,7,1,60,60,6.156379885297655,1.9794965260617072,2,4
900,7,10,10,10,1.8856323668188189,1.084914259897413,4,8
901,7,10,10,20,1.885840354363249,1.0845514091785327,4,8
902,7,10,10,30,1.8858063878400515,1.0844038678575434,4,8
903,7,10,10,40,1.8857234002782783,1.0842776336529991,4,8
904,7,10,10,50,1.885838095778935,1.084281251055192,4,8
905,7,10,10,60,1.8857899599716597,1.0842364750843816,4,8
906,7,10,20,10,1.8848924252759272,1.084244755680695,4,8
907,7,10,20,20,1.8845367399210846,1.0838220090491697,4,8
908,7,10,20,30,1.8846654368799807,1.083824530536252,4,8
909,7,10,20,40,1.884618449339366,1.083758138986224,4,8
910,7,10,20,50,1.8846727102084204,1.0837687588900158,4,8
911,7,10,20,60,1.884620305440294,1.0837201502353542,4,8
912,7,10,30,10,1.8824460527074263,1.082744748536436,4,8
913,7,10,30,20,1.8823938348723641,1.0825841442774304,4,8
914,7,10,30,30,1.8822777346186728,1.0824726555810378,4,8
915,7,10,30,40,1.8823429682714867,1.0824871033033672,4,8
916,7,10,30,50,1.8822998952861485,1.0824531069647836,4,8
917,7,10,30,60,1.8822636395459953,1.082420760746507,4,8
918,7,10,40,10,1.8809516804821693,1.0816535047801756,4,7
919,7,10,40,20,1.8809951272956549,1.0815668489845054,4,7
920,7,10,40,30,1.8810502183927904,1.0815605826905341,4,7
921,7,10,40,40,1.881054900853268,1.0815471089196278,4,7
922,7,10,40,50,1.8810137175402062,1.0815145662691303,4,7
923,7,10,40,60,1.8810298263766558,1.0815146430514715,4,7
924,7,10,50,10,1.8793675462568231,1.0808226780083456,4,7
925,7,10,50,20,1.8793273164933466,1.0807193920293394,4,7
926,7,10,50,30,1.8794301653249497,1.0807509360665843,4,7
927,7,10,50,40,1.879402254103272,1.0807213046202222,4,7
928,7,10,50,50,1.8794641661760316,1.0807473914281147,4,7
929,7,10,50,60,1.879413547483482,1.080711556635181,4,7
930,7,10,60,10,1.8785668744551776,1.0803071646417146,4,7
931,7,10,60,20,1.8786573452350046,1.0802951250941821,4,7
932,7,10,60,30,1.878588603706971,1.0802313721822543,4,7
933,7,10,60,40,1.8785713371129342,1.0802119415047735,4,7
934,7,10,60,50,1.87859612499847,1.0802204927947652,4,7
935,7,10,60,60,1.8785748415115608,1.0802020036841278,4,7
936,7,40,10,10,0.43562878555235446,0.3508974019854789,8,15
937,7,40,10,20,0.43594053034616986,0.3510286346839701,8,15
938,7,40,10,30,0.43601859283107114,0.351058654451956,8,15
939,7,40,10,40,0.4360641431032308,0.35106465838246753,8,15
940,7,40,10,50,0.43609658784208954,0.3510794750629681,8,15
941,7,40,10,60,0.43611198565582104,0.351085682789565,8,15
942,7,40,20,10,0.436004127151142,0.3508163071068722,8,14
943,7,40,20,20,0.43614197049819375,0.3508375572851364,8,14
944,7,40,20,30,0.43617118330587673,0.3508548537813662,8,14
945,7,40,20,40,0.4361945606060884,0.35085788332397433,8,14
946,7,40,20,50,0.4361986700866216,0.3508616556177902,8,14
947,7,40,20,60,0.43621503470949813,0.3508640041121009,8,14
948,7,40,30,10,0.4361683127829321,0.35064752553198986,8,13
949,7,40,30,20,0.43624275968717025,0.3506696110898941,8,13
950,7,40,30,30,0.43626753234164894,0.35066778342248,8,13
951,7,40,30,40,0.43628115087479136,0.350678425479152,8,13
952,7,40,30,50,0.4362847443955295,0.3506762752066579,8,13
953,7,40,30,60,0.43629095121563594,0.3506744238161418,8,13
954,7,40,40,10,0.43651279233927104,0.3506600823081142,8,13
955,7,40,40,20,0.43656099134848325,0.35067452689995215,8,13
956,7,40,40,30,0.4365751253899562,0.35068217772465843,8,13
957,7,40,40,40,0.43658221371594025,0.35068442086154605,8,13
958,7,40,40,50,0.4365941213383191,0.35068776252288536,8,13
959,7,40,40,60,0.4365906315717185,0.35068421991812326,8,13
960,7,40,50,10,0.436350276611503,0.3504246391917972,8,13
961,7,40,50,20,0.43639978903667154,0.35044121504923803,8,13
962,7,40,50,30,0.4364259348617974,0.35046513087059533,8,13
963,7,40,50,40,0.43643181767183975,0.3504638583301329,8,13
964,7,40,50,50,0.4364394827610763,0.3504733586826401,8,13
965,7,40,50,60,0.4364438375302326,0.3504702004310079,8,13
966,7,40,60,10,0.4364302325824112,0.35038991548139525,8,13
967,7,40,60,20,0.43646690426390156,0.3504122783266903,8,13
968,7,40,60,30,0.4364842198468944,0.35041364588396423,8,13
969,7,40,60,40,0.43648636688435455,0.35041191422920126,8,13
970,7,40,60,50,0.43649015053604023,0.3504160888708528,8,13
971,7,40,60,60,0.4364951461131455,0.3504161222916458,8,13
972,7,100,10,10,0.1777853562047054,0.15735330089777863,16,29
973,7,100,10,20,0.1778163785144448,0.15732920338463036,16,29
974,7,100,10,30,0.17781641967062273,0.1573146031257486,16,29
975,7,100,10,40,0.17781995718603985,0.15730346377402338,16,29
976,7,100,10,50,0.17782285187853755,0.15730107150171255,16,29
977,7,100,10,60,0.1778231392507857,0.1572986508937772,16,29
978,7,100,20,10,0.17785169130931117,0.1571902195279166,16,27
979,7,100,20,20,0.17786139099384723,0.15715730723232116,16,27
980,7,100,20,30,0.17785715438761088,0.15715117395918446,16,27
981,7,100,20,40,0.177858778758898,0.15714521309170176,16,27
982,7,100,20,50,0.17785572203579045,0.15714290038419199,16,27
983,7,100,20,60,0.1778593952766481,0.15714114288228298,16,27
984,7,100,30,10,0.177893433813264,0.1570711264377905,16,26
985,7,100,30,20,0.17789364471699398,0.157054182798074,16,26
986,7,100,30,30,0.17789384479232295,0.15704403672374076,16,26
987,7,100,30,40,0.17789413892692607,0.15704451576824174,16,26
988,7,100,30,50,0.17789263057462745,0.1570406847158151,16,26
989,7,100,30,60,0.17789320749925006,0.15703790528324,16,26
990,7,100,40,10,0.1780280138253932,0.15706711784389274,16,25
991,7,100,40,20,0.17802324571455846,0.15705187326467066,16,25
992,7,100,40,30,0.17802070347572876,0.15704818958914238,16,25
993,7,100,40,40,0.17801966678766132,0.1570456777368038,16,25
994,7,100,40,50,0.1780225156626431,0.15704543182296812,16,25
995,7,100,40,60,0.1780192296482266,0.1570419739883728,16,25
996,7,100,50,10,0.177955005303905,0.15694045434063114,16,25
997,7,100,50,20,0.177956632600452,0.1569315670906546,16,25
998,7,100,50,30,0.17796056052319636,0.15693740171230683,16,25
999,7,100,50,40,0.1779600015633579,0.15693401315814068,16,25
1000,7,100,50,50,0.17796096252446894,0.15693683555219062,16,25
1001,7,100,50,60,0.17796157466870216,0.1569341082386328,16,25
1002,7,100,60,10,0.17798322437361092,0.1569173628580876,16,25
1003,7,100,60,20,0.1779826394981928,0.15691429417683503,16,25
1004,7,100,60,30,0.1779844939755828,0.1569100081790935,16,25
1005,7,100,60,40,0.17798290989700197,0.15690687786823057,16,25
1006,7,100,60,50,0.17798289265651945,0.15690756832120953,16,25
1007,7,100,60,60,0.17798392374753444,0.1569066174903585,16,25
1008,8,1,10,10,6.071795411739975,1.966763324075374,2,4
1009,8,1,10,20,6.112527973770742,1.972428194353812,2,4
1010,8,1,10,30,6.125627803858514,1.974256770794937,2,4
1011,8,1,10,40,6.131581571799999,1.975049069405688,2,4
1012,8,1,10,50,6.1361539615538945,1.9756783176025736,2,4
1013,8,1,10,60,6.1388790388149985,1.9760700536878608,2,4
1014,8,1,20,10,6.11407813403075,1.973248042002671,2,4
1015,8,1,20,20,6.132427410838253,1.975745273767506,2,4
1016,8,1,20,30,6.139316821070579,1.9766966195260276,2,4
1017,8,1,20,40,6.1425022116023955,1.977129057718845,2,4
1018,8,1,20,50,6.144273920107513,1.9773636745350682,2,4
1019,8,1,20,60,6.14566144015936,1.9775577872054582,2,4
1020,8,1,30,10,6.131903727669571,1.9760423125947988,2,4
1021,8,1,30,20,6.144911648069175,1.977836443954065,2,4
1022,8,1,30,30,6.149282351490656,1.978440074872849,2,4
1023,8,1,30,40,6.151492711246782,1.978744894959412,2,4
1024,8,1,30,50,6.152778916284744,1.9789244304881983,2,4
1025,8,1,30,60,6.1536687651234,1.9790455507780742,2,4
1026,8,1,40,10,6.132456506193239,1.9758857152529548,2,4
1027,8,1,40,20,6.14269208370404,1.9772960308522316,2,4
1028,8,1,40,30,6.145866331811535,1.9777274012542945,2,4
1029,8,1,40,40,6.1474986390054305,1.9779510516039698,2,4
1030,8,1,40,50,6.148391069657917,1.9780763088191347,2,4
1031,8,1,40,60,6.1490803943561785,1.9781647869853578,2,4
1032,8,1,50,10,6.143085110239028,1.9776516660156949,2,4
1033,8,1,50,20,6.150669266700087,1.9786939231394487,2,4
1034,8,1,50,30,6.153392531346322,1.9790780976279885,2,4
1035,8,1,50,40,6.154618748030365,1.979243787088537,2,4
1036,8,1,50,50,6.155456129098038,1.9793605654090578,2,4
1037,8,1,50,60,6.155923122592851,1.9794234302750484,2,4
1038,8,1,60,10,6.145798057109413,1.97804425683614,2,4
1039,8,1,60,20,6.152086984065178,1.9789059846063115,2,4
1040,8,1,60,30,6.154248207926842,1.9792043016828564,2,4
1041,8,1,60,40,6.155325278928474,1.9793519964061832,2,4
1042,8,1,60,50,6.1559489672505645,1.9794377530182614,2,4
1043,8,1,60,60,6.156379885297655,1.9794965260617072,2,4
1044,8,10,10,10,1.8856323668188189,1.084914259897413,4,8
1045,8,10,10,20,1.885840354363249,1.0845514091785327,4,8
1046,8,10,10,30,1.8858063878400515,1.0844038678575434,4,8
1047,8,10,10,40,1.8857234002782783,1.0842776336529991,4,8
1048,8,10,10,50,1.885838095778935,1.084281251055192,4,8
1049,8,10,10,60,1.8857899599716597,1.0842364750843816,4,8
1050,8,10,20,10,1.8848924252759272,1.084244755680695,4,8
1051,8,10,20,20,1.8845367399210846,1.0838220090491697,4,8
1052,8,10,20,30,1.8846654368799807,1.083824530536252,4,8
1053,8,10,20,40,1.884618449339366,1.083758138986224,4,8
1054,8,10,20,50,1.8846727102084204,1.0837687588900158,4,8
1055,8,10,20,60,1.884620305440294,1.0837201502353542,4,8
1056,8,10,30,10,1.8824460527074263,1.082744748536436,4,8
1057,8,10,30,20,1.8823938348723641,1.0825841442774304,4,8
1058,8,10,30,30,1.8822777346186728,1.0824726555810378,4,8
1059,8,10,30,40,1.8823429682714867,1.0824871033033672,4,8
1060,8,10,30,50,1.8822998952861485,1.0824531069647836,4,8
1061,8,10,30,60,1.8822636395459953,1.082420760746507,4,8
1062,8,10,40,10,1.8809516804821693,1.0816535047801756,4,7
1063,8,10,40,20,1.8809951272956549,1.0815668489845054,4,7
1064,8,10,40,30,1.8810502183927904,1.0815605826905341,4,7
1065,8,10,40,40,1.881054900853268,1.0815471089196278,4,7
1066,8,10,40,50,1.8810137175402062,1.0815145662691303,4,7
1067,8,10,40,60,1.8810298263766558,1.0815146430514715,4,7
1068,8,10,50,10,1.8793675462568231,1.0808226780083456,4,7
1069,8,10,50,20,1.8793273164933466,1.0807193920293394,4,7
1070,8,10,50,30,1.8794301653249497,1.0807509360665843,4,7
1071,8,10,50,40,1.879402254103272,1.0807213046202222,4,7
1072,8,10,50,50,1.8794641661760316,1.0807473914281147,4,7
1073,8,10,50,60,1.879413547483482,1.080711556635181,4,7
1074,8,10,60,10,1.8785668744551776,1.0803071646417146,4,7
1075,8,10,60,20,1.8786573452350046,1.0802951250941821,4,7
1076,8,10,60,30,1.878588603706971,1.0802313721822543,4,7
1077,8,10,60,40,1.8785713371129342,1.0802119415047735,4,7
1078,8,10,60,50,1.87859612499847,1.0802204927947652,4,7
1079,8,10,60,60,1.8785748415115608,1.0802020036841278,4,7
1080,8,40,10,10,0.43562878555235446,0.3508974019854789,8,15
1081,8,40,10,20,0.43594053034616986,0.3510286346839701,8,15
1082,8,40,10,30,0.43601859283107114,0.351058654451956,8,15
1083,8,40,10,40,0.4360641431032308,0.35106465838246753,8,15
1084,8,40,10,50,0.43609658784208954,0.3510794750629681,8,15
1085,8,40,10,60,0.43611198565582104,0.351085682789565,8,15
1086,8,40,20,10,0.436004127151142,0.3508163071068722,8,14
1087,8,40,20,20,0.43614197049819375,0.3508375572851364,8,14
1088,8,40,20,30,0.43617118330587673,0.3508548537813662,8,14
1089,8,40,20,40,0.4361945606060884,0.35085788332397433,8,14
1090,8,40,20,50,0.4361986700866216,0.3508616556177902,8,14
1091,8,40,20,60,0.43621503470949813,0.3508640041121009,8,14
1092,8,40,30,10,0.4361683127829321,0.35064752553198986,8,13
1093,8,40,30,20,0.43624275968717025,0.3506696110898941,8,13
1094,8,40,30,30,0.43626753234164894,0.35066778342248,8,13
1095,8,40,30,40,0.43628115087479136,0.350678425479152,8,13
1096,8,40,30,50,0.4362847443955295,0.3506762752066579,8,13
1097,8,40,30,60,0.43629095121563594,0.3506744238161418,8,13
1098,8,40,40,10,0.43651279233927104,0.3506600823081142,8,13
1099,8,40,40,20,0.43656099134848325,0.35067452689995215,8,13
1100,8,40,40,30,0.4365751253899562,0.35068217772465843,8,13
1101,8,40,40,40,0.43658221371594025,0.35068442086154605,8,13
1102,8,40,40,50,0.4365941213383191,0.35068776252288536,8,13
1103,8,40,40,60,0.4365906315717185,0.35068421991812326,8,13
1104,8,40,50,10,0.436350276611503,0.3504246391917972,8,13
1105,8,40,50,20,0.43639978903667154,0.35044121504923803,8,13
1106,8,40,50,30,0.4364259348617974,0.35046513087059533,8,13
1107,8,40,50,40,0.43643181767183975,0.3504638583301329,8,13
1108,8,40,50,50,0.4364394827610763,0.3504733586826401,8,13
1109,8,40,50,60,0.4364438375302326,0.3504702004310079,8,13
1110,8,40,60,10,0.4364302325824112,0.35038991548139525,8,13
1111,8,40,60,20,0.43646690426390156,0.3504122783266903,8,13
1112,8,40,60,30,0.4364842198468944,0.35041364588396423,8,13
1113,8,40,60,40,0.43648636688435455,0.35041191422920126,8,13
1114,8,40,60,50,0.43649015053604023,0.3504160888708528,8,13
1115,8,40,60,60,0.4364951461131455,0.3504161222916458,8,13
1116,8,100,10,10,0.1777853562047054,0.15735330089777863,16,29
1117,8,100,10,20,0.1778163785144448,0.15732920338463036,16,29
1118,8,100,10,30,0.17781641967062273,0.1573146031257486,16,29
1119,8,100,10,40,0.17781995718603985,0.15730346377402338,16,29
1120,8,100,10,50,0.17782285187853755,0.15730107150171255,16,29
1121,8,100,10,60,0.1778231392507857,0.1572986508937772,16,29
1122,8,100,20,10,0.17785169130931117,0.1571902195279166,16,27
1123,8,100,20,20,0.17786139099384723,0.15715730723232116,16,27
1124,8,100,20,30,0.17785715438761088,0.15715117395918446,16,27
1125,8,100,20,40,0.177858778758898,0.15714521309170176,16,27
1126,8,100,20,50,0.17785572203579045,0.15714290038419199,16,27
1127,8,100,20,60,0.1778593952766481,0.15714114288228298,16,27
1128,8,100,30,10,0.177893433813264,0.1570711264377905,16,26
1129,8,100,30,20,0.17789364471699398,0.157054182798074,16,26
1130,8,100,30,30,0.17789384479232295,0.15704403672374076,16,26
1131,8,100,30,40,0.17789413892692607,0.15704451576824174,16,26
1132,8,100,30,50,0.17789263057462745,0.1570406847158151,16,26
1133,8,100,30,60,0.17789320749925006,0.15703790528324,16,26
1134,8,100,40,10,0.1780280138253932,0.15706711784389274,16,25
1135,8,100,40,20,0.17802324571455846,0.15705187326467066,16,25
1136,8,100,40,30,0.17802070347572876,0.15704818958914238,16,25
1137,8,100,40,40,0.17801966678766132,0.1570456777368038,16,25
1138,8,100,40,50,0.1780225156626431,0.15704543182296812,16,25
1139,8,100,40,60,0.1780192296482266,0.1570419739883728,16,25
1140,8,100,50,10,0.177955005303905,0.15694045434063114,16,25
1141,8,100,50,20,0.177956632600452,0.1569315670906546,16,25
1142,8,100,50,30,0.17796056052319636,0.15693740171230683,16,25
1143,8,100,50,40,0.1779600015633579,0.15693401315814068,16,25
1144,8,100,50,50,0.17796096252446894,0.15693683555219062,16,25
1145,8,100,50,60,0.17796157466870216,0.1569341082386328,16,25
1146,8,100,60,10,0.17798322437361092,0.1569173628580876,16,25
1147,8,100,60,20,0.1779826394981928,0.15691429417683503,16,25
1148,8,100,60,30,0.1779844939755828,0.1569100081790935,16,25
1149,8,100,60,40,0.17798290989700197,0.15690687786823057,16,25
1150,8,100,60,50,0.17798289265651945,0.15690756832120953,16,25
1151,8,100,60,60,0.17798392374753444,0.1569066174903585,16,25
1152,9,1,10,10,6.071795411739975,1.966763324075374,2,4
1153,9,1,10,20,6.112527973770742,1.972428194353812,2,4
1154,9,1,10,30,6.125627803858514,1.974256770794937,2,4
1155,9,1,10,40,6.131581571799999,1.975049069405688,2,4
1156,9,1,10,50,6.1361539615538945,1.9756783176025736,2,4
1157,9,1,10,60,6.1388790388149985,1.9760700536878608,2,4
1158,9,1,20,10,6.11407813403075,1.973248042002671,2,4
1159,9,1,20,20,6.132427410838253,1.975745273767506,2,4
1160,9,1,20,30,6.139316821070579,1.9766966195260276,2,4
1161,9,1,20,40,6.1425022116023955,1.977129057718845,2,4
1162,9,1,20,50,6.144273920107513,1.9773636745350682,2,4
1163,9,1,20,60,6.14566144015936,1.9775577872054582,2,4
1164,9,1,30,10,6.131903727669571,1.9760423125947988,2,4
1165,9,1,30,20,6.144911648069175,1.977836443954065,2,4
1166,9,1,30,30,6.149282351490656,1.978440074872849,2,4
1167,9,1,30,40,6.151492711246782,1.978744894959412,2,4
1168,9,1,30,50,6.152778916284744,1.9789244304881983,2,4
1169,9,1,30,60,6.1536687651234,1.9790455507780742,2,4
1170,9,1,40,10,6.132456506193239,1.9758857152529548,2,4
1171,9,1,40,20,6.14269208370404,1.9772960308522316,2,4
1172,9,1,40,30,6.145866331811535,1.9777274012542945,2,4
1173,9,1,40,40,6.1474986390054305,1.9779510516039698,2,4
1174,9,1,40,50,6.148391069657917,1.9780763088191347,2,4
1175,9,1,40,60,6.1490803943561785,1.9781647869853578,2,4
1176,9,1,50,10,6.143085110239028,1.9776516660156949,2,4
1177,9,1,50,20,6.150669266700087,1.9786939231394487,2,4
1178,9,1,50,30,6.153392531346322,1.9790780976279885,2,4
1179,9,1,50,40,6.154618748030365,1.979243787088537,2,4
1180,9,1,50,50,6.155456129098038,1.9793605654090578,2,4
1181,9,1,50,60,6.155923122592851,1.9794234302750484,2,4
1182,9,1,60,10,6.145798057109413,1.97804425683614,2,4
1183,9,1,60,20,6.152086984065178,1.9789059846063115,2,4
1184,9,1,60,30,6.154248207926842,1.9792043016828564,2,4
1185,9,1,60,40,6.155325278928474,1.9793519964061832,2,4
1186,9,1,60,50,6.1559489672505645,1.9794377530182614,2,4
1187,9,1,60,60,6.156379885297655,1.9794965260617072,2,4
1188,9,10,10,10,1.8856323668188189,1.084914259897413,4,8
1189,9,10,10,20,1.885840354363249,1.0845514091785327,4,8
1190,9,10,10,30,1.8858063878400515,1.0844038678575434,4,8
1191,9,10,10,40,1.8857234002782783,1.0842776336529991,4,8
1192,9,10,10,50,1.885838095778935,1.084281251055192,4,8
1193,9,10,10,60,1.8857899599716597,1.0842364750843816,4,8
1194,9,10,20,10,1.8848924252759272,1.084244755680695,4,8
1195,9,10,20,20,1.8845367399210846,1.0838220090491697,4,8
1196,9,10,20,30,1.8846654368799807,1.083824530536252,4,8
1197,9,10,20,40,1.884618449339366,1.083758138986224,4,8
1198,9,10,20,50,1.8846727102084204,1.0837687588900158,4,8
1199,9,10,20,60,1.884620305440294,1.0837201502353542,4,8
1200,9,10,30,10,1.8824460527074263,1.082744748536436,4,8
1201,9,10,30,20,1.8823938348723641,1.0825841442774304,4,8
1202,9,10,30,30,1.8822777346186728,1.0824726555810378,4,8
1203,9,10,30,40,1.8823429682714867,1.0824871033033672,4,8
1204,9,10,30,50,1.8822998952861485,1.0824531069647836,4,8
1205,9,10,30,60,1.8822636395459953,1.082420760746507,4,8
1206,9,10,40,10,1.8809516804821693,1.0816535047801756,4,7
1207,9,10,40,20,1.8809951272956549,1.0815668489845054,4,7
1208,9,10,40,30,1.8810502183927904,1.0815605826905341,4,7
1209,9,10,40,40,1.881054900853268,1.0815471089196278,4,7
1210,9,10,40,50,1.8810137175402062,1.0815145662691303,4,7
1211,9,10,40,60,1.8810298263766558,1.0815146430514715,4,7
1212,9,10,50,10,1.8793675462568231,1.0808226780083456,4,7
1213,9,10,50,20,1.8793273164933466,1.0807193920293394,4,7
1214,9,10,50,30,1.8794301653249497,1.0807509360665843,4,7
1215,9,10,50,40,1.879402254103272,1.0807213046202222,4,7
1216,9,10,50,50,1.8794641661760316,1.0807473914281147,4,7
1217,9,10,50,60,1.879413547483482,1.080711556635181,4,7
1218,9,10,60,10,1.8785668744551776,1.0803071646417146,4,7
1219,9,10,60,20,1.8786573452350046,1.0802951250941821,4,7
1220,9,10,60,30,1.878588603706971,1.0802313721822543,4,7
1221,9,10,60,40,1.8785713371129342,1.0802119415047735,4,7
1222,9,10,60,50,1.87859612499847,1.0802204927947652,4,7
1223,9,10,60,60,1.8785748415115608,1.0802020036841278,4,7
1224,9,40,10,10,0.43562878555235446,0.3508974019854789,8,15
1225,9,40,10,20,0.43594053034616986,0.3510286346839701,8,15
1226,9,40,10,30,0.43601859283107114,0.351058654451956,8,15
1227,9,40,10,40,0.4360641431032308,0.35106465838246753,8,15
1228,9,40,10,50,0.43609658784208954,0.3510794750629681,8,15
1229,9,40,10,60,0.43611198565582104,0.351085682789565,8,15
1230,9,40,20,10,0.436004127151142,0.3508163071068722,8,14
1231,9,40,20,20,0.43614197049819375,0.3508375572851364,8,14
1232,9,40,20,30,0.43617118330587673,0.3508548537813662,8,14
1233,9,40,20,40,0.4361945606060884,0.35085788332397433,8,14
1234,9,40,20,50,0.4361986700866216,0.3508616556177902,8,14
1235,9,40,20,60,0.43621503470949813,0.3508640041121009,8,14
1236,9,40,30,10,0.4361683127829321,0.35064752553198986,8,13
1237,9,40,30,20,0.43624275968717025,0.3506696110898941,8,13
1238,9,40,30,30,0.43626753234164894,0.35066778342248,8,13
1239,9,40,30,40,0.43628115087479136,0.350678425479152,8,13
1240,9,40,30,50,0.4362847443955295,0.3506762752066579,8,13
1241,9,40,30,60,0.43629095121563594,0.3506744238161418,8,13
1242,9,40,40,10,0.43651279233927104,0.3506600823081142,8,13
1243,9,40,40,20,0.43656099134848325,0.35067452689995215,8,13
1244,9,40,40,30,0.4365751253899562,0.35068217772465843,8,13
1245,9,40,40,40,0.43658221371594025,0.35068442086154605,8,13
1246,9,40,40,50,0.4365941213383191,0.35068776252288536,8,13
1247,9,40,40,60,0.4365906315717185,0.35068421991812326,8,13
1248,9,40,50,10,0.436350276611503,0.3504246391917972,8,13
1249,9,40,50,20,0.43639978903667154,0.35044121504923803,8,13
1250,9,40,50,30,0.4364259348617974,0.35046513087059533,8,13
1251,9,40,50,40,0.43643181767183975,0.3504638583301329,8,13
1252,9,40,50,50,0.4364394827610763,0.3504733586826401,8,13
1253,9,40,50,60,0.4364438375302326,0.3504702004310079,8,13
1254,9,40,60,10,0.4364302325824112,0.35038991548139525,8,13
1255,9,40,60,20,0.43646690426390156,0.3504122783266903,8,13
1256,9,40,60,30,0.4364842198468944,0.35041364588396423,8,13
1257,9,40,60,40,0.43648636688435455,0.35041191422920126,8,13
1258,9,40,60,50,0.43649015053604023,0.3504160888708528,8,13
1259,9,40,60,60,0.4364951461131455,0.3504161222916458,8,13
1260,9,100,10,10,0.1777853562047054,0.15735330089777863,16,29
1261,9,100,10,20,0.1778163785144448,0.15732920338463036,16,29
1262,9,100,10,30,0.17781641967062273,0.1573146031257486,16,29
1263,9,100,10,40,0.17781995718603985,0.15730346377402338,16,29
1264,9,100,10,50,0.17782285187853755,0.15730107150171255,16,29
1265,9,100,10,60,0.1778231392507857,0.1572986508937772,16,29
1266,9,100,20,10,0.17785169130931117,0.1571902195279166,16,27
1267,9,100,20,20,0.17786139099384723,0.15715730723232116,16,27
1268,9,100,20,30,0.17785715438761088,0.15715117395918446,16,27
1269,9,100,20,40,0.177858778758898,0.15714521309170176,16,27
1270,9,100,20,50,0.17785572203579045,0.15714290038419199,16,27
1271,9,100,20,60,0.1778593952766481,0.15714114288228298,16,27
1272,9,100,30,10,0.177893433813264,0.1570711264377905,16,26
1273,9,100,30,20,0.17789364471699398,0.157054182798074,16,26
1274,9,100,30,30,0.17789384479232295,0.15704403672374076,16,26
1275,9,100,30,40,0.17789413892692607,0.15704451576824174,16,26
1276,9,100,30,50,0.17789263057462745,0.1570406847158151,16,26
1277,9,100,30,60,0.17789320749925006,0.15703790528324,16,26
1278,9,100,40,10,0.1780280138253932,0.15706711784389274,16,25
1279,9,100,40,20,0.17802324571455846,0.15705187326467066,16,25
1280,9,100,40,30,0.17802070347572876,0.15704818958914238,16,25
1281,9,100,40,40,0.17801966678766132,0.1570456777368038,16,25
1282,9,100,40,50,0.1780225156626431,0.15704543182296812,16,25
1283,9,100,40,60,0.1780192296482266,0.1570419739883728,16,25
1284,9,100,50,10,0.177955005303905,0.15694045434063114,16,25
1285,9,100,50,20,0.177956632600452,0.1569315670906546,16,25
1286,9,100,50,30,0.17796056052319636,0.15693740171230683,16,25
1287,9,100,50,40,0.1779600015633579,0.15693401315814068,16,25
1288,9,100,50,50,0.17796096252446894,0.15693683555219062,16,25
1289,9,100,50,60,0.17796157466870216,0.1569341082386328,16,25
1290,9,100,60,10,0.17798322437361092,0.1569173628580876,16,25
1291,9,100,60,20,0.1779826394981928,0.15691429417683503,16,25
1292,9,100,60,30,0.1779844939755828,0.1569100081790935,16,25
1293,9,100,60,40,0.17798290989700197,0.15690687786823057,16,25
1294,9,100,60,50,0.17798289265651945,0.15690756832120953,16,25
1295,9,100,60,60,0.17798392374753444,0.1569066174903585,16,25
1296,10,1,10,10,6.071795411739975,1.966763324075374,2,4
1297,10,1,10,20,6.112527973770742,1.972428194353812,2,4
1298,10,1,10,30,6.125627803858514,1.974256770794937,2,4
1299,10,1,10,40,6.131581571799999,1.975049069405688,2,4
1300,10,1,10,50,6.1361539615538945,1.9756783176025736,2,4
1301,10,1,10,60,6.1388790388149985,1.9760700536878608,2,4
1302,10,1,20,10,6.11407813403075,1.973248042002671,2,4
1303,10,1,20,20,6.132427410838253,1.975745273767506,2,4
1304,10,1,20,30,6.139316821070579,1.9766966195260276,2,4
1305,10,1,20,40,6.1425022116023955,1.977129057718845,2,4
1306,10,1,20,50,6.144273920107513,1.9773636745350682,2,4
1307,10,1,20,60,6.14566144015936,1.9775577872054582,2,4
1308,10,1,30,10,6.131903727669571,1.9760423125947988,2,4
1309,10,1,30,20,6.144911648069175,1.977836443954065,2,4
1310,10,1,30,30,6.149282351490656,1.978440074872849,2,4
1311,10,1,30,40,6.151492711246782,1.978744894959412,2,4
1312,10,1,30,50,6.152778916284744,1.9789244304881983,2,4
1313,10,1,30,60,6.1536687651234,1.9790455507780742,2,4
1314,10,1,40,10,6.132456506193239,1.9758857152529548,2,4
1315,10,1,40,20,6.14269208370404,1.9772960308522316,2,4
1316,10,1,40,30,6.145866331811535,1.9777274012542945,2,4
1317,10,1,40,40,6.1474986390054305,1.9779510516039698,2,4
